Unnamed: 0,kappa(% change),beta(% change),alpha(% change),peak land(billion hectares),f,scenario,peak year
0,-70,-70,0,5.784809111619164,0.8,SSP2,2096.0
0,0,0,-80,5.0767332895000505,0.2,SSP2,2030.0
0,10,0,-70,5.823342972036989,0.8,SSP2,2061.0
0,0,-60,0,5.738787445997024,0.8,SSP2,2084.0
0,-10,0,-50,5.470603706099131,0.8,SSP2,2057.0
0,90,0,-10,4.193120014050389,0.2,SSP2,2020.0
0,20,-70,0,5.76251621855319,0.8,SSP2,2085.0
0,-50,0,60,3.825504873767637,0.8,SSP2,2074.0
0,0,30,-30,4.174136033388914,0.2,SSP2,2032.0
0,-70,40,0,3.7727627930186536,0.8,SSP2,2057.0
0,-60,50,0,3.3500334805058807,0.2,SSP2,2018.0
0,-100,0,-10,3.3295870128626355,0.2,SSP2,2012.0
0,30,0,-90,5.2812834725386795,0.2,SSP2,2025.0
0,-60,0,-90,4.642065406140543,0.2,SSP2,2034.0
0,40,0,-50,5.498931936460883,0.8,SSP2,2055.0
0,-40,0,-70,5.752906592156906,0.8,SSP2,2058.0
0,40,0,90,3.3295870128626355,0.2,SSP2,2012.0
0,90,-50,0,5.627736690482446,0.8,SSP2,2079.0
0,-10,20,0,3.7052834100644905,0.2,SSP2,2033.0
0,-60,-90,0,4.451628038050413,0.2,SSP2,2039.0
0,30,-90,0,4.625278744352056,0.2,SSP2,2020.0
0,90,0,10,4.435906311595644,0.8,SSP2,2061.0
0,100,20,0,3.787662184888034,0.2,SSP2,2022.0
0,10,0,40,4.123870482889884,0.8,SSP2,2071.0
0,0,-90,30,4.260919176094173,0.2,SSP2,2023.0
0,0,60,30,3.3295870128626355,0.2,SSP2,2012.0
0,0,-90,20,4.361561013993216,0.2,SSP2,2023.0
0,-40,-80,0,5.895774958625682,0.8,SSP2,2084.0
0,100,0,50,4.080414267055845,0.8,SSP2,2071.0
0,-100,0,70,4.131317331288343,0.8,SSP2,2081.0
0,60,-30,0,5.2252160359843245,0.8,SSP2,2073.0
0,-10,0,50,4.03495266848264,0.8,SSP2,2073.0
0,0,60,-50,4.00929677577059,0.2,SSP2,2019.0
0,0,50,-100,5.3574502125012495,0.8,SSP2,2052.0
0,-40,0,80,3.3295870128626355,0.2,SSP2,2012.0
0,0,-10,-20,4.979061902834748,0.8,SSP2,2072.0
0,0,30,50,3.3295870128626355,0.2,SSP2,2012.0
0,0,-10,-30,5.12249195732774,0.8,SSP2,2033.0
0,0,-60,-80,5.582817620131928,0.2,SSP2,2025.0
0,0,80,-80,4.1117011425748995,0.2,SSP2,2027.0
0,-50,0,-80,5.877683689184854,0.8,SSP2,2060.0
0,50,0,70,3.905563938641181,0.8,SSP2,2071.0
0,0,-60,-90,5.649347033056146,0.2,SSP2,2028.0
0,0,0,70,3.878693002878743,0.8,SSP2,2075.0
0,-70,0,-60,4.273616468135748,0.2,SSP2,2042.0
0,20,0,-60,4.948197171520875,0.2,SSP2,2028.0
0,0,-80,-10,5.893368048289122,0.8,SSP2,2082.0
0,90,50,0,3.5249130902908155,0.2,SSP2,2020.0
0,0,-70,70,3.840536978303719,0.2,SSP2,2028.0
0,-50,-60,0,4.31845425568498,0.2,SSP2,2039.0
0,0,70,20,3.3295870128626355,0.2,SSP2,2012.0
0,0,-70,60,3.9177845383363055,0.2,SSP2,2027.0
0,80,40,0,3.728867135651327,0.8,SSP2,2049.0
0,0,0,30,3.4806294441864836,0.2,SSP2,2041.0
0,40,90,0,3.3295870128626355,0.2,SSP2,2012.0
0,80,100,0,3.3295870128626355,0.2,SSP2,2012.0
0,-20,0,-40,4.583586656315157,0.2,SSP2,2027.0
0,70,0,-40,4.8345643420390605,0.2,SSP2,2025.0
0,0,80,0,3.381216343631446,0.8,SSP2,2020.0
0,20,0,30,4.230017337433728,0.8,SSP2,2074.0
0,50,80,0,3.3762104639914714,0.8,SSP2,2017.0
0,-100,80,0,4.131317331288343,0.8,SSP2,2081.0
0,-50,0,100,3.3295870128626355,0.2,SSP2,2012.0
0,10,-80,0,5.8176447939488884,0.8,SSP2,2085.0
0,-30,-30,0,5.124755892144238,0.8,SSP2,2076.0
0,-60,0,10,4.336181402460837,0.8,SSP2,2078.0
0,-80,-10,0,4.5525734377695795,0.8,SSP2,2073.0
0,0,20,-20,4.192962826975089,0.2,SSP2,2030.0
0,70,0,-80,5.272506664900554,0.2,SSP2,2024.0
0,-20,0,-80,4.968609584109738,0.2,SSP2,2033.0
0,10,60,0,3.415694642977543,0.2,SSP2,2022.0
0,0,30,-80,5.466053873371055,0.8,SSP2,2051.0
0,0,80,50,3.3295870128626355,0.8,SSP2,2012.0
0,0,40,-10,3.7346946878549017,0.2,SSP2,2017.0
0,70,-60,0,5.709924934843137,0.8,SSP2,2088.0
0,100,-70,0,5.805696251046684,0.8,SSP2,2090.0
0,0,-40,-100,5.585715985472548,0.2,SSP2,2027.0
0,0,10,10,3.6056452305704414,0.2,SSP2,2029.0
0,70,0,20,3.6791057458301935,0.2,SSP2,2029.0
0,60,10,0,3.851832645363225,0.2,SSP2,2023.0
0,70,0,100,3.611177942482656,0.8,SSP2,2069.0
0,60,-80,0,4.598997020693339,0.2,SSP2,2019.0
0,-30,-80,0,4.533713134101103,0.2,SSP2,2028.0
0,0,100,-100,4.523315118611022,0.8,SSP2,2061.0
0,-100,30,0,3.3295870128626355,0.2,SSP2,2012.0
0,0,60,80,3.3295870128626355,0.8,SSP2,2012.0
0,0,90,-20,3.6246213994080616,0.8,SSP2,2014.0
0,0,50,60,3.3295870128626355,0.2,SSP2,2012.0
0,30,50,0,3.670305269665752,0.8,SSP2,2049.0
0,20,40,0,3.579044031199647,0.2,SSP2,2037.0
0,-10,0,90,3.6239307760729664,0.8,SSP2,2074.0
0,-20,0,100,3.531591012320573,0.8,SSP2,2079.0
0,80,0,30,3.5713463345261003,0.2,SSP2,2031.0
0,-40,-30,0,4.118689439417018,0.2,SSP2,2041.0
0,10,-30,0,4.241453558841344,0.2,SSP2,2030.0
0,100,0,90,3.755856799620871,0.8,SSP2,2066.0
0,0,-30,-10,4.377421753293525,0.2,SSP2,2029.0
0,-30,-100,0,5.961167226276845,0.8,SSP2,2083.0
0,0,-50,40,5.279638488734172,0.8,SSP2,2080.0
0,50,30,0,3.678773361705311,0.2,SSP2,2028.0
0,40,20,0,4.0580778686646415,0.8,SSP2,2067.0
0,-90,-40,0,4.78419983128775,0.8,SSP2,2088.0
0,0,-50,50,5.1710386584739405,0.8,SSP2,2084.0
0,-50,0,-40,5.321486059075133,0.8,SSP2,2059.0
0,50,0,-60,5.66218123563789,0.8,SSP2,2055.0
0,-100,-10,0,4.131317331288343,0.8,SSP2,2081.0
0,-20,-60,0,5.7787693964462195,0.8,SSP2,2084.0
0,80,0,-20,4.5565687461092415,0.2,SSP2,2020.0
0,0,100,10,3.3295870128626355,0.8,SSP2,2012.0
0,-40,0,40,3.3295870128626355,0.2,SSP2,2012.0
0,0,20,-20,4.571599666448935,0.8,SSP2,2042.0
0,-60,0,10,3.5151758499939287,0.2,SSP2,2045.0
0,-100,0,70,3.3295870128626355,0.2,SSP2,2012.0
0,-40,-80,0,4.496352521302035,0.2,SSP2,2031.0
0,10,-80,0,4.587065857436811,0.2,SSP2,2022.0
0,0,-80,-10,4.728942346578976,0.2,SSP2,2023.0
0,-70,0,-60,5.501924047624028,0.8,SSP2,2067.0
0,20,0,30,3.514877542668855,0.2,SSP2,2037.0
0,70,0,-40,5.290481392536474,0.8,SSP2,2053.0
0,50,80,0,3.3532457159469926,0.2,SSP2,2017.0
0,0,-60,-90,6.898251384924303,0.8,SSP2,2061.0
0,-50,0,-80,4.688106482223592,0.2,SSP2,2032.0
0,80,100,0,3.3295870128626355,0.8,SSP2,2012.0
0,0,-60,-80,6.781906558033882,0.8,SSP2,2060.0
0,40,90,0,3.3369977158476876,0.8,SSP2,2017.0
0,80,40,0,3.6219056789316815,0.2,SSP2,2030.0
0,0,-70,60,5.417999051587198,0.8,SSP2,2091.0
0,0,-10,-30,4.659332771555988,0.2,SSP2,2024.0
0,0,70,20,3.3295870128626355,0.8,SSP2,2012.0
0,0,-10,-20,4.52893554930473,0.2,SSP2,2025.0
0,0,-70,70,5.276665593896451,0.8,SSP2,2081.0
0,90,50,0,3.6620881201927578,0.8,SSP2,2038.0
0,0,50,-100,4.687154397414327,0.2,SSP2,2026.0
0,-20,0,-40,5.316947847842629,0.8,SSP2,2051.0
0,50,0,70,3.3295870128626355,0.2,SSP2,2012.0
0,20,0,-60,5.656027534767392,0.8,SSP2,2059.0
0,0,80,-80,4.693503698485258,0.8,SSP2,2061.0
0,-30,0,-100,6.184412938410487,0.8,SSP2,2067.0
0,0,30,50,3.3295870128626355,0.8,SSP2,2012.0
0,-40,0,80,3.670380488319138,0.8,SSP2,2073.0
0,-50,-60,0,5.8209708399701166,0.8,SSP2,2085.0
0,0,60,-50,4.6865613010765985,0.8,SSP2,2057.0
0,-80,-10,0,3.5118397942455246,0.2,SSP2,2061.0
0,60,-30,0,4.282033094599317,0.2,SSP2,2025.0
0,-30,-30,0,4.159493970119227,0.2,SSP2,2037.0
0,-10,0,50,3.3295870128626355,0.2,SSP2,2012.0
0,100,0,50,3.3956015797223333,0.2,SSP2,2030.0
0,-50,0,100,3.424502556040333,0.8,SSP2,2081.0
0,-100,80,0,3.3295870128626355,0.2,SSP2,2012.0
0,100,-70,0,4.57025234051778,0.2,SSP2,2018.0
0,-40,0,40,4.0751915521140685,0.8,SSP2,2080.0
0,80,0,-20,4.751927353062229,0.8,SSP2,2056.0
0,0,100,10,3.3295870128626355,0.2,SSP2,2012.0
0,0,-50,50,3.8885285565198835,0.2,SSP2,2029.0
0,40,20,0,3.761272421938935,0.2,SSP2,2026.0
0,50,0,-60,5.024334948509347,0.2,SSP2,2025.0
0,0,30,0,3.9108438611577796,0.8,SSP2,2063.0
0,50,30,0,3.8848172851333413,0.8,SSP2,2056.0
0,-20,0,-80,5.961438524312655,0.8,SSP2,2065.0
0,0,-50,40,3.98370321352892,0.2,SSP2,2029.0
0,10,-30,0,5.1914411293935,0.8,SSP2,2073.0
0,-100,30,0,4.131317331288343,0.8,SSP2,2081.0
0,100,0,90,3.3295870128626355,0.2,SSP2,2012.0
0,80,0,30,4.235218896508886,0.8,SSP2,2066.0
0,-30,-80,0,5.87860289397896,0.8,SSP2,2083.0
0,-10,0,90,3.3295870128626355,0.2,SSP2,2012.0
0,20,40,0,3.753550680496167,0.8,SSP2,2039.0
0,0,40,0,3.537864900438473,0.2,SSP2,2036.0
0,0,50,60,3.3295870128626355,0.8,SSP2,2012.0
0,30,50,0,3.4926615541671766,0.2,SSP2,2023.0
0,0,90,-20,3.6224141787986057,0.2,SSP2,2014.0
0,0,60,80,3.3295870128626355,0.2,SSP2,2012.0
0,-40,-30,0,5.088583183566108,0.8,SSP2,2076.0
0,-20,0,100,3.3295870128626355,0.2,SSP2,2012.0
0,70,0,100,3.3295870128626355,0.2,SSP2,2012.0
0,60,-80,0,5.836225992454138,0.8,SSP2,2089.0
0,70,0,20,4.350790224661483,0.8,SSP2,2063.0
0,60,10,0,4.30017524300837,0.8,SSP2,2064.0
0,0,10,10,4.1669940733702795,0.8,SSP2,2068.0
0,0,40,-10,4.1139317483226066,0.8,SSP2,2045.0
0,70,-60,0,4.507360211482747,0.2,SSP2,2020.0
0,-20,-60,0,4.435259626097392,0.2,SSP2,2029.0
0,0,80,50,3.3295870128626355,0.2,SSP2,2012.0
0,0,30,-80,4.713421534711241,0.2,SSP2,2025.0
0,-90,-40,0,3.441094517254757,0.2,SSP2,2028.0
0,-50,0,-40,4.386258082524703,0.2,SSP2,2034.0
0,0,-30,-10,5.235806066412545,0.8,SSP2,2073.0
0,70,0,-80,6.0428141412326655,0.8,SSP2,2058.0
0,10,60,0,3.5305917269124785,0.8,SSP2,2053.0
0,0,-10,100,3.3295870128626355,0.2,SSP2,2012.0
0,0,40,70,3.3295870128626355,0.8,SSP2,2012.0
0,0,80,-30,3.720716049533858,0.2,SSP2,2014.0
0,0,0,-40,5.292196564522589,0.8,SSP2,2054.0
0,60,0,-70,5.845909689162138,0.8,SSP2,2056.0
0,-60,0,-50,5.427352539417207,0.8,SSP2,2064.0
0,100,0,-60,5.639304383852481,0.8,SSP2,2055.0
0,30,0,10,4.472863455565249,0.8,SSP2,2070.0
0,-10,90,0,3.3295870128626355,0.2,SSP2,2012.0
0,-60,-20,0,3.8715085773775417,0.2,SSP2,2038.0
0,30,-20,0,4.148771383099737,0.2,SSP2,2030.0
0,100,90,0,3.3295870128626355,0.2,SSP2,2012.0
0,-70,0,30,4.10898759852159,0.8,SSP2,2074.0
0,0,10,-70,5.692650273304294,0.8,SSP2,2060.0
0,0,-20,30,3.783441249766382,0.2,SSP2,2036.0
0,0,-100,-50,6.465248549656386,0.8,SSP2,2081.0
0,0,60,100,3.3295870128626355,0.2,SSP2,2012.0
0,0,-20,20,3.8846865867951785,0.2,SSP2,2035.0
0,0,-50,90,4.854313868541662,0.8,SSP2,2085.0
0,40,-90,0,4.634797018854344,0.2,SSP2,2019.0
0,-10,-90,0,4.610012920707733,0.2,SSP2,2023.0
0,0,20,-90,4.916015584460268,0.2,SSP2,2028.0
0,0,-50,80,4.920809108396326,0.8,SSP2,2085.0
0,0,90,40,3.3295870128626355,0.2,SSP2,2012.0
0,0,-40,-60,6.303709772092832,0.8,SSP2,2054.0
0,10,0,80,3.3295870128626355,0.2,SSP2,2012.0
0,0,-40,-70,6.457457109473318,0.8,SSP2,2059.0
0,-80,0,20,4.158565215481186,0.8,SSP2,2083.0
0,-90,10,0,4.176312366433227,0.8,SSP2,2075.0
0,50,-70,0,5.762875246904208,0.8,SSP2,2087.0
0,-30,0,-70,5.7669060327353705,0.8,SSP2,2061.0
0,-10,0,-90,5.126189808419634,0.2,SSP2,2030.0
0,40,0,-90,5.308189769617254,0.2,SSP2,2025.0
0,0,70,90,3.3295870128626355,0.2,SSP2,2012.0
0,40,0,50,4.058951422868255,0.8,SSP2,2070.0
0,0,-90,20,5.7695821318012825,0.8,SSP2,2084.0
0,0,-100,40,5.705759002560493,0.8,SSP2,2086.0
0,0,60,30,3.3295870128626355,0.8,SSP2,2012.0
0,0,-90,30,5.717222725386423,0.8,SSP2,2088.0
0,10,0,40,3.3967358615333745,0.2,SSP2,2041.0
0,0,-60,-50,5.395208066649271,0.2,SSP2,2026.0
0,-10,-20,0,4.942565524717317,0.8,SSP2,2070.0
0,100,20,0,4.092408884817703,0.8,SSP2,2064.0
0,-10,20,0,4.075254319163317,0.8,SSP2,2060.0
0,30,-90,0,5.879135260854822,0.8,SSP2,2087.0
0,90,0,10,3.809648479823055,0.2,SSP2,2026.0
0,0,-60,-40,5.313492882034047,0.2,SSP2,2026.0
0,40,0,-50,4.899341391164655,0.2,SSP2,2027.0
0,-10,0,-50,4.7126609103390775,0.2,SSP2,2035.0
0,40,0,90,3.7110711575728503,0.8,SSP2,2074.0
0,90,-50,0,4.447404912834118,0.2,SSP2,2020.0
0,30,0,-90,6.156426456179035,0.8,SSP2,2062.0
0,-60,50,0,3.6574087305580303,0.8,SSP2,2052.0
0,-100,-50,0,3.3295870128626355,0.2,SSP2,2012.0
0,90,0,-10,4.652576440489576,0.8,SSP2,2058.0
0,-70,-70,0,4.208461277322549,0.2,SSP2,2053.0
0,-50,0,60,3.3295870128626355,0.2,SSP2,2012.0
0,20,-70,0,4.54374249192875,0.2,SSP2,2022.0
0,-90,0,-30,4.82396243305657,0.8,SSP2,2078.0
0,0,30,-30,4.682935761683004,0.8,SSP2,2054.0
0,-70,40,0,3.3606046215292427,0.2,SSP2,2019.0
0,0,-60,0,4.465023336176838,0.2,SSP2,2025.0
0,10,0,-70,5.014377516829857,0.2,SSP2,2029.0
0,-40,0,-70,4.705692273778375,0.2,SSP2,2039.0
0,-60,0,-90,5.976269789962133,0.8,SSP2,2066.0
0,0,0,-80,6.007955385979981,0.8,SSP2,2064.0
0,0,70,-40,4.307080976024763,0.8,SSP2,2065.0
0,-30,10,0,3.7570507974047382,0.2,SSP2,2034.0
0,-20,0,20,3.5445203420729983,0.2,SSP2,2046.0
0,0,0,100,3.3295870128626355,0.2,SSP2,2012.0
0,0,20,40,3.611769805950082,0.8,SSP2,2070.0
0,0,90,-90,4.603519522557927,0.8,SSP2,2064.0
0,-40,60,0,3.3415762699577614,0.2,SSP2,2018.0
0,40,-20,0,4.962603142125968,0.8,SSP2,2065.0
0,-50,70,0,3.508611919161856,0.8,SSP2,2036.0
0,-60,-90,0,5.9662520469758284,0.8,SSP2,2084.0
0,40,50,0,3.6685558024775586,0.8,SSP2,2046.0
0,-90,-30,0,4.6790647147576,0.8,SSP2,2085.0
0,0,-20,50,4.491914990757289,0.8,SSP2,2077.0
0,70,0,60,3.3295870128626355,0.2,SSP2,2012.0
0,0,-20,40,4.565939899346201,0.8,SSP2,2074.0
0,50,40,0,3.6041424218500815,0.2,SSP2,2033.0
0,0,-40,-10,4.478383869400762,0.2,SSP2,2028.0
0,90,90,0,3.3295870128626355,0.8,SSP2,2012.0
0,0,90,-100,4.210585766166846,0.2,SSP2,2024.0
0,-60,0,90,3.5104072610990498,0.8,SSP2,2083.0
0,-20,-10,0,4.727367085003448,0.8,SSP2,2073.0
0,0,70,-60,4.015019994558775,0.2,SSP2,2018.0
0,-100,-60,0,4.131317331288343,0.8,SSP2,2081.0
0,80,80,0,3.361808066844815,0.2,SSP2,2016.0
0,20,30,0,3.652325118573071,0.2,SSP2,2032.0
0,30,20,0,4.052273390913726,0.8,SSP2,2067.0
0,0,20,60,3.3295870128626355,0.2,SSP2,2012.0
0,-90,-100,0,5.397492410829392,0.8,SSP2,2100.0
0,-40,-40,0,4.208141296974179,0.2,SSP2,2038.0
0,10,-40,0,4.337461302295576,0.2,SSP2,2027.0
0,-80,0,-40,3.913873565590877,0.2,SSP2,2034.0
0,-70,100,0,3.3295870128626355,0.2,SSP2,2012.0
0,20,100,0,3.3295870128626355,0.2,SSP2,2012.0
0,-30,0,40,3.3295870128626355,0.2,SSP2,2012.0
0,-100,0,100,4.131317331288343,0.8,SSP2,2081.0
0,60,60,0,3.445793206804417,0.2,SSP2,2019.0
0,70,70,0,3.4262264991658746,0.8,SSP2,2017.0
0,50,0,-20,4.754881447349304,0.8,SSP2,2067.0
0,0,60,10,3.3295870128626355,0.2,SSP2,2012.0
0,0,10,80,3.4695788315458365,0.8,SSP2,2072.0
0,-100,40,0,3.3295870128626355,0.2,SSP2,2012.0
0,80,0,-60,5.079709083356273,0.2,SSP2,2023.0
0,0,40,-80,5.346582803055911,0.8,SSP2,2054.0
0,-90,0,80,3.528332679429671,0.8,SSP2,2078.0
0,10,10,0,3.829040782815517,0.2,SSP2,2027.0
0,0,-30,-100,5.4954348972484865,0.2,SSP2,2028.0
0,0,30,-10,3.8848281378718488,0.2,SSP2,2035.0
0,80,0,70,3.3295870128626355,0.2,SSP2,2012.0
0,70,-10,0,4.729777662279252,0.8,SSP2,2063.0
0,-30,-40,0,5.368765553568344,0.8,SSP2,2078.0
0,0,50,-20,3.7742189124969454,0.2,SSP2,2024.0
0,30,90,0,3.3295870128626355,0.2,SSP2,2012.0
0,0,90,60,3.3295870128626355,0.8,SSP2,2012.0
0,0,80,0,3.3295870128626355,0.2,SSP2,2012.0
0,50,0,30,4.247122950805022,0.8,SSP2,2073.0
0,0,0,30,4.216657649198926,0.8,SSP2,2069.0
0,20,80,0,3.3818619115093806,0.8,SSP2,2019.0
0,-80,-60,0,5.374348784816303,0.8,SSP2,2093.0
0,20,0,-20,4.482001693304925,0.2,SSP2,2024.0
0,-70,0,-20,3.9490165846990273,0.2,SSP2,2042.0
0,100,0,10,4.4237773095309025,0.8,SSP2,2060.0
0,80,30,0,3.881341321279392,0.8,SSP2,2062.0
0,-100,0,30,4.131317331288343,0.8,SSP2,2081.0
0,90,20,0,3.776584601459507,0.2,SSP2,2022.0
0,-10,0,10,4.443884361631112,0.8,SSP2,2067.0
0,-50,-10,0,3.849322745793861,0.2,SSP2,2036.0
0,0,-90,40,4.166657334465548,0.2,SSP2,2023.0
0,0,-90,50,4.081122658258674,0.2,SSP2,2024.0
0,-80,0,100,3.3663186044924407,0.8,SSP2,2078.0
0,-90,0,40,3.862630504156405,0.8,SSP2,2079.0
0,0,40,50,3.3295870128626355,0.2,SSP2,2012.0
0,0,80,-10,3.5507602506189904,0.8,SSP2,2016.0
0,0,-60,-30,5.925825009118223,0.8,SSP2,2072.0
0,0,20,-100,5.869925053774376,0.8,SSP2,2061.0
0,0,-60,-20,5.873019141555872,0.8,SSP2,2081.0
0,-60,0,50,3.9123426755121113,0.8,SSP2,2073.0
0,0,-10,-90,5.270292868242881,0.2,SSP2,2028.0
0,0,-10,-80,5.180143541515858,0.2,SSP2,2029.0
0,-90,-80,0,3.612096404060386,0.2,SSP2,2064.0
0,60,-40,0,5.426006280494037,0.8,SSP2,2081.0
0,-30,0,80,3.3295870128626355,0.2,SSP2,2012.0
0,-80,0,-80,4.148387286186703,0.2,SSP2,2050.0
0,50,100,0,3.3295870128626355,0.8,SSP2,2012.0
0,0,0,70,3.3295870128626355,0.2,SSP2,2012.0
0,0,10,-50,4.643135055825709,0.2,SSP2,2025.0
0,20,0,70,3.9054427147837614,0.8,SSP2,2072.0
0,-20,0,60,3.931878924635737,0.8,SSP2,2077.0
0,100,50,0,3.526528066307473,0.2,SSP2,2020.0
0,-90,0,-70,3.8227911281005764,0.2,SSP2,2026.0
0,100,100,0,3.3295870128626355,0.2,SSP2,2012.0
0,0,-70,10,4.400717594496582,0.2,SSP2,2024.0
0,0,-100,-80,7.243450862294407,0.8,SSP2,2068.0
0,-10,50,0,3.4471472549957265,0.2,SSP2,2025.0
0,30,0,90,3.3295870128626355,0.2,SSP2,2012.0
0,10,0,-30,5.047685014348375,0.8,SSP2,2038.0
0,-10,0,-10,4.620648635434686,0.8,SSP2,2068.0
0,0,10,30,3.3295870128626355,0.2,SSP2,2012.0
0,-60,20,0,3.511956826504889,0.2,SSP2,2048.0
0,0,40,-30,4.011287306750834,0.2,SSP2,2035.0
0,0,80,70,3.3295870128626355,0.8,SSP2,2012.0
0,-70,30,0,3.905195052917708,0.8,SSP2,2064.0
0,90,-20,0,4.950843722415429,0.8,SSP2,2070.0
0,60,0,40,4.1536671464726735,0.8,SSP2,2075.0
0,-20,70,0,3.3363923771177237,0.2,SSP2,2023.0
0,90,0,50,4.08051451589524,0.8,SSP2,2071.0
0,-30,60,0,3.5519967483595907,0.8,SSP2,2043.0
0,0,-10,0,4.755213369096438,0.8,SSP2,2074.0
0,0,-100,30,4.2925328219610615,0.2,SSP2,2022.0
0,-50,0,20,4.2705890340318975,0.8,SSP2,2080.0
0,0,-90,80,5.45839579432741,0.8,SSP2,2090.0
0,90,0,-50,4.994592564887951,0.2,SSP2,2023.0
0,-40,10,0,4.279262578304486,0.8,SSP2,2070.0
0,50,0,-100,6.275215368890812,0.8,SSP2,2067.0
0,0,-10,-50,5.675227725188504,0.8,SSP2,2060.0
0,60,-100,0,5.994126553642633,0.8,SSP2,2087.0
0,40,-50,0,4.436116339181915,0.2,SSP2,2023.0
0,-10,-50,0,4.383941697990126,0.2,SSP2,2028.0
0,0,-90,90,5.4211497806947335,0.8,SSP2,2092.0
0,0,-10,-40,5.436295328951696,0.8,SSP2,2052.0
0,-100,0,-50,3.3295870128626355,0.2,SSP2,2012.0
0,0,-80,-70,6.933731852953824,0.8,SSP2,2055.0
0,40,0,-10,4.65604832565562,0.8,SSP2,2062.0
0,-40,0,-30,5.082565576802591,0.8,SSP2,2050.0
0,0,50,40,3.3295870128626355,0.2,SSP2,2012.0
0,0,-80,-60,6.554393362907878,0.8,SSP2,2042.0
0,-80,0,60,3.3295870128626355,0.2,SSP2,2012.0
0,90,-90,0,4.648873493862832,0.2,SSP2,2017.0
0,0,30,70,3.3295870128626355,0.2,SSP2,2012.0
0,-70,80,0,3.3295870128626355,0.2,SSP2,2012.0
0,-100,-90,0,3.3295870128626355,0.2,SSP2,2012.0
0,-60,90,0,3.4137675224675865,0.8,SSP2,2034.0
0,90,0,90,3.756478545678496,0.8,SSP2,2067.0
0,0,-50,30,5.415245733025957,0.8,SSP2,2077.0
0,100,0,-20,4.576180498297947,0.2,SSP2,2019.0
0,0,60,-70,4.243722114442208,0.2,SSP2,2030.0
0,40,0,10,3.776260560765455,0.2,SSP2,2030.0
0,0,-30,-60,5.196234926928079,0.2,SSP2,2027.0
0,-100,0,-90,3.3295870128626355,0.2,SSP2,2012.0
0,80,-70,0,5.783732614858593,0.8,SSP2,2089.0
0,0,10,100,3.3295870128626355,0.8,SSP2,2012.0
0,30,0,-10,4.1780380972052535,0.2,SSP2,2023.0
0,-60,0,-10,3.9511442130661982,0.2,SSP2,2043.0
0,0,-30,-70,5.267899178016268,0.2,SSP2,2026.0
0,0,-50,20,5.543980903236675,0.8,SSP2,2083.0
0,0,100,60,3.3295870128626355,0.8,SSP2,2012.0
0,30,-50,0,5.597258172794597,0.8,SSP2,2072.0
0,90,0,-90,5.407298197116589,0.2,SSP2,2022.0
0,0,100,70,3.3295870128626355,0.8,SSP2,2012.0
0,0,-100,90,5.482757222702594,0.8,SSP2,2090.0
0,30,0,50,3.3341292069616872,0.2,SSP2,2038.0
0,-80,70,0,3.568331384507469,0.8,SSP2,2051.0
0,50,-100,0,4.668090662498221,0.2,SSP2,2018.0
0,60,0,-30,4.679109141100198,0.2,SSP2,2026.0
0,-30,0,-30,4.445061330054383,0.2,SSP2,2030.0
0,-40,0,-100,4.962390251256101,0.2,SSP2,2033.0
0,-90,60,0,3.3295870128626355,0.2,SSP2,2012.0
0,60,0,-100,5.423789966455698,0.2,SSP2,2022.0
0,-70,-100,0,4.412815966344048,0.2,SSP2,2045.0
0,-60,-50,0,5.446250247455328,0.8,SSP2,2082.0
0,0,-20,90,3.3295870128626355,0.2,SSP2,2012.0
0,0,-20,80,3.3854136794823186,0.2,SSP2,2044.0
0,0,50,-90,5.287278638157913,0.8,SSP2,2059.0
0,60,0,80,3.833059612555029,0.8,SSP2,2067.0
0,-70,0,70,3.3295870128626355,0.2,SSP2,2012.0
0,0,-60,100,4.8763868293128665,0.8,SSP2,2085.0
0,70,0,80,3.3295870128626355,0.2,SSP2,2012.0
0,0,10,90,3.3872390036687565,0.8,SSP2,2068.0
0,0,-70,100,4.975916612777018,0.8,SSP2,2085.0
0,50,-10,0,4.049837949684049,0.2,SSP2,2026.0
0,-60,0,70,3.747355322109743,0.8,SSP2,2077.0
0,0,0,50,3.3295870128626355,0.2,SSP2,2012.0
0,-80,60,0,3.629020766817292,0.8,SSP2,2053.0
0,-20,0,-20,4.382076040273643,0.2,SSP2,2029.0
0,70,0,-20,4.541786804266578,0.2,SSP2,2021.0
0,20,0,50,4.047783769876802,0.8,SSP2,2071.0
0,-90,70,0,3.3295870128626355,0.2,SSP2,2012.0
0,-60,-40,0,5.230956553785821,0.8,SSP2,2081.0
0,0,-100,80,3.9111968751079855,0.2,SSP2,2025.0
0,0,-30,90,3.398842009533812,0.2,SSP2,2042.0
0,0,-30,80,3.4772266456566387,0.2,SSP2,2039.0
0,0,40,-90,5.402693551716915,0.8,SSP2,2053.0
0,-50,100,0,3.3383217302745343,0.8,SSP2,2027.0
0,0,100,-90,4.391881847469191,0.8,SSP2,2053.0
0,0,-40,30,5.163901391738908,0.8,SSP2,2076.0
0,0,-20,-60,5.095001652447008,0.2,SSP2,2028.0
0,0,70,-70,4.107213350415797,0.2,SSP2,2029.0
0,50,0,10,4.474605565616449,0.8,SSP2,2068.0
0,0,100,-80,4.292002221126169,0.8,SSP2,2046.0
0,80,-60,0,5.714905560214021,0.8,SSP2,2088.0
0,0,0,10,4.442529057860626,0.8,SSP2,2071.0
