,scenario,f,region,year,type,land,xi
1089,SSP2,0.4,Asia,2065,projections,1249359928.9453058,0.6043873464320879
1090,SSP2,0.6,Asia,2065,projections,1318742838.8493357,0.6328940451749948
1091,SSP2,0.8,Asia,2065,projections,1367968376.9571807,0.6500642271848462
1092,SSP2,0.2,Europe,2065,projections,571229123.8855593,0.3016912633842394
1093,SSP2,0.4,Europe,2065,projections,579627461.3423047,0.35879270970220695
1094,SSP2,0.6,Europe,2065,projections,560439085.9227159,0.42048155780566543
1095,SSP2,0.8,Europe,2065,projections,553719818.2990899,0.48750354739409746
1096,SSP2,0.2,Oceania,2065,projections,43083183.903330185,0.34395308035724825
1097,SSP2,0.4,Oceania,2065,projections,43073215.31707485,0.38234964437375535
1098,SSP2,0.6,Oceania,2065,projections,43668054.25679421,0.3956954342456204
1099,SSP2,0.8,Oceania,2065,projections,45614538.04503149,0.4059620596815812
1100,SSP2,0.2,Africa,2066,projections,1077596208.9966962,0.30596197525172114
1101,SSP2,0.4,Africa,2066,projections,1290845045.1186302,0.3185920243278075
1102,SSP2,0.6,Africa,2066,projections,1533790228.9555883,0.33281202340319493
1103,SSP2,0.8,Africa,2066,projections,1758358926.4823246,0.35347740588920384
1104,SSP2,0.2,Americas,2066,projections,673879019.4034578,0.2316135985359388
1105,SSP2,0.4,Americas,2066,projections,722023972.5913424,0.25181548743826493
1106,SSP2,0.6,Americas,2066,projections,769755197.4372132,0.2770436338875287
1107,SSP2,0.8,Americas,2066,projections,831215625.9645034,0.31354386556384495
1108,SSP2,0.2,Asia,2066,projections,1199368538.7466495,0.5327725014030663
1109,SSP2,0.4,Asia,2066,projections,1244026312.8007736,0.6035555076547269
1110,SSP2,0.6,Asia,2066,projections,1316665624.5273888,0.6319834481378835
1111,SSP2,0.8,Asia,2066,projections,1364648896.1223702,0.6489306407408183
1112,SSP2,0.2,Europe,2066,projections,569460040.3706791,0.3016358623780492
1113,SSP2,0.4,Europe,2066,projections,578478960.7481048,0.360964664806051
1114,SSP2,0.6,Europe,2066,projections,558200645.802893,0.42448799067235116
1115,SSP2,0.8,Europe,2066,projections,551959933.7849141,0.49146185461975433
1116,SSP2,0.2,Oceania,2066,projections,42321952.66410848,0.3472453913265895
1117,SSP2,0.4,Oceania,2066,projections,42312036.5387253,0.386831978103102
1118,SSP2,0.6,Oceania,2066,projections,42910873.842898756,0.39990735557492363
1119,SSP2,0.8,Oceania,2066,projections,44875861.00914746,0.41038873688431576
1120,SSP2,0.2,Africa,2067,projections,1082128782.4967775,0.30492070068155985
1121,SSP2,0.4,Africa,2067,projections,1296632173.6171699,0.31791001152652865
1122,SSP2,0.6,Africa,2067,projections,1542281354.8922443,0.332523605852665
1123,SSP2,0.8,Africa,2067,projections,1769145973.049767,0.3536359927864272
1124,SSP2,0.2,Americas,2067,projections,669391029.0370145,0.23121209605916285
1125,SSP2,0.4,Americas,2067,projections,718416897.6921818,0.25230555300630436
1126,SSP2,0.6,Americas,2067,projections,766465360.5382361,0.2787308174498681
1127,SSP2,0.8,Americas,2067,projections,827681598.1259652,0.31661921572152335
1128,SSP2,0.2,Asia,2067,projections,1191414305.1547015,0.5296069643792849
1129,SSP2,0.4,Asia,2067,projections,1238703498.802746,0.6026765231721298
1130,SSP2,0.6,Asia,2067,projections,1314586144.2178326,0.6310329884615681
1131,SSP2,0.8,Asia,2067,projections,1361221056.2525718,0.647786064978436
1132,SSP2,0.2,Europe,2067,projections,567680346.6202033,0.30151040316962624
1133,SSP2,0.4,Europe,2067,projections,577423661.1261553,0.36307763346890914
1134,SSP2,0.6,Europe,2067,projections,556025663.255882,0.42837014783423055
1135,SSP2,0.8,Europe,2067,projections,550246413.3063648,0.4951912560519523
1136,SSP2,0.2,Oceania,2067,projections,41571399.80652973,0.3504885768144669
1137,SSP2,0.4,Oceania,2067,projections,41561275.40761577,0.3913098680740876
1138,SSP2,0.6,Oceania,2067,projections,42163868.720297925,0.4041373730521798
1139,SSP2,0.8,Oceania,2067,projections,44128875.71783906,0.4148757617156097
1140,SSP2,0.2,Africa,2068,projections,1087061734.6313581,0.30388456297148275
1141,SSP2,0.4,Africa,2068,projections,1301418657.1750088,0.31722722500761197
1142,SSP2,0.6,Africa,2068,projections,1550667341.781301,0.33223131338795037
1143,SSP2,0.8,Africa,2068,projections,1779747195.6703854,0.3537863942263873
1144,SSP2,0.2,Americas,2068,projections,664904321.2780527,0.2307935563380849
1145,SSP2,0.4,Americas,2068,projections,714887064.2240807,0.2527866024865896
1146,SSP2,0.6,Americas,2068,projections,763198078.5275286,0.28043463847420486
1147,SSP2,0.8,Americas,2068,projections,824149967.4204307,0.31972607361945055
1148,SSP2,0.2,Asia,2068,projections,1183512712.053949,0.526345598403646
1149,SSP2,0.4,Asia,2068,projections,1233398078.632217,0.6017445631495414
1150,SSP2,0.6,Asia,2068,projections,1312496326.7384949,0.6300474046713006
1151,SSP2,0.8,Asia,2068,projections,1357676325.0594554,0.6466324548189433
1152,SSP2,0.2,Europe,2068,projections,565893967.0354909,0.3013197498876457
1153,SSP2,0.4,Europe,2068,projections,575817913.500311,0.3651188719337083
1154,SSP2,0.6,Europe,2068,projections,553768862.6208768,0.43212827166971945
1155,SSP2,0.8,Europe,2068,projections,548573581.314275,0.49870124035844965
1156,SSP2,0.2,Oceania,2068,projections,40831580.54483978,0.35368499153948685
1157,SSP2,0.4,Oceania,2068,projections,40821188.499597825,0.3957824127376804
1158,SSP2,0.6,Oceania,2068,projections,41427071.518541805,0.4083900880694543
1159,SSP2,0.8,Oceania,2068,projections,43341837.76297712,0.419423428372844
1160,SSP2,0.2,Africa,2069,projections,1092189909.46063,0.3028551298500411
1161,SSP2,0.4,Africa,2069,projections,1306228145.4879768,0.3165429831066157
1162,SSP2,0.6,Africa,2069,projections,1558938265.316869,0.33193530880072336
1163,SSP2,0.8,Africa,2069,projections,1790150638.3071408,0.3539291687845422
1164,SSP2,0.2,Americas,2069,projections,660535427.9866896,0.23035952841859167
1165,SSP2,0.4,Americas,2069,projections,711435916.9776082,0.25325583375639055
1166,SSP2,0.6,Americas,2069,projections,759953203.7508149,0.2821536738634676
1167,SSP2,0.8,Americas,2069,projections,820620320.3719329,0.3228627409591355
1168,SSP2,0.2,Asia,2069,projections,1175658589.0358,0.5229992975545089
1169,SSP2,0.4,Asia,2069,projections,1228110185.4007106,0.6007587300717474
1170,SSP2,0.6,Asia,2069,projections,1310393244.8949568,0.6290300734011575
1171,SSP2,0.8,Asia,2069,projections,1354020989.1025848,0.6454713883493185
1172,SSP2,0.2,Europe,2069,projections,564161665.3617897,0.3010699486888152
1173,SSP2,0.4,Europe,2069,projections,573824229.6106118,0.3670828663477434
1174,SSP2,0.6,Europe,2069,projections,551247918.1819189,0.4357607373629977
1175,SSP2,0.8,Europe,2069,projections,546936004.7993289,0.5020019159514565
1176,SSP2,0.2,Oceania,2069,projections,40102512.512244135,0.35683815359728394
1177,SSP2,0.4,Oceania,2069,projections,40091902.561224096,0.4002513076813494
1178,SSP2,0.6,Oceania,2069,projections,40700532.684517376,0.41266905663354325
1179,SSP2,0.8,Oceania,2069,projections,42566812.68365491,0.4240316632772973
1180,SSP2,0.2,Africa,2070,projections,1096777541.6654232,0.3018327367255069
1181,SSP2,0.4,Africa,2070,projections,1311048229.1429534,0.315858210477282
1182,SSP2,0.6,Africa,2070,projections,1567082639.876769,0.33163612591792657
1183,SSP2,0.8,Africa,2070,projections,1800344400.356309,0.35406486006776416
1184,SSP2,0.2,Americas,2070,projections,656281415.9372371,0.22990969786408658
1185,SSP2,0.4,Americas,2070,projections,708060187.4613197,0.2537132363393394
1186,SSP2,0.6,Americas,2070,projections,756729261.0283953,0.2838871274437741
1187,SSP2,0.8,Americas,2070,projections,817092275.9916011,0.32602745078236844
1188,SSP2,0.2,Asia,2070,projections,1167851863.8088775,0.5195686907606433
1189,SSP2,0.4,Asia,2070,projections,1222833492.6144361,0.5997229282323367
1190,SSP2,0.6,Asia,2070,projections,1308272249.444634,0.6279841829801281
1191,SSP2,0.8,Asia,2070,projections,1350252418.6809628,0.6443040951932933
1192,SSP2,0.2,Europe,2070,projections,562483688.6868073,0.30076155657791376
1193,SSP2,0.4,Europe,2070,projections,571870481.3257644,0.36897210905373845
1194,SSP2,0.6,Europe,2070,projections,548763929.4748515,0.4392681464299033
1195,SSP2,0.8,Europe,2070,projections,545327910.4007941,0.5051040226721226
1196,SSP2,0.2,Oceania,2070,projections,39384331.874870345,0.35994563820325415
1197,SSP2,0.4,Oceania,2070,projections,39363791.91727916,0.40472052256355406
1198,SSP2,0.6,Oceania,2070,projections,39984264.19580344,0.4169773632470226
1199,SSP2,0.8,Oceania,2070,projections,41803789.43400095,0.42870005597410993
1200,SSP2,0.2,Africa,2071,projections,1101756122.1656885,0.3008169316963872
1201,SSP2,0.4,Africa,2071,projections,1315868598.9446173,0.31517359834829833
1202,SSP2,0.6,Africa,2071,projections,1575091433.4793892,0.3313341199794688
1203,SSP2,0.8,Africa,2071,projections,1810320534.1126688,0.35419360389522647
1204,SSP2,0.2,Americas,2071,projections,650562174.5891778,0.22944297185035303
1205,SSP2,0.4,Americas,2071,projections,704756526.2956407,0.25415901545059316
1206,SSP2,0.6,Americas,2071,projections,753524449.2942488,0.2856344824756222
1207,SSP2,0.8,Americas,2071,projections,813565873.4134551,0.3292182818209503
1208,SSP2,0.2,Asia,2071,projections,1160094553.7525742,0.5160500041356686
1209,SSP2,0.4,Asia,2071,projections,1217561364.4724047,0.5986410049148588
1210,SSP2,0.6,Asia,2071,projections,1306127860.4753973,0.6269127712675664
1211,SSP2,0.8,Asia,2071,projections,1346368319.5789704,0.6431317096537189
1212,SSP2,0.2,Europe,2071,projections,560862144.8503542,0.30039277538580095
1213,SSP2,0.4,Europe,2071,projections,569952342.4200044,0.3707897188317779
1214,SSP2,0.6,Europe,2071,projections,546311823.7429259,0.44265222746014554
1215,SSP2,0.8,Europe,2071,projections,543743579.1919588,0.5080184984313293
1216,SSP2,0.2,Oceania,2071,projections,38677205.6146878,0.3630021065351795
1217,SSP2,0.4,Oceania,2071,projections,38645392.94482206,0.4091936020688312
1218,SSP2,0.6,Oceania,2071,projections,39278240.089679554,0.4213174516736236
1219,SSP2,0.8,Oceania,2071,projections,41052719.614411384,0.4334277544410129
1220,SSP2,0.2,Africa,2072,projections,1107149099.119428,0.29980580756896974
1221,SSP2,0.4,Africa,2072,projections,1320689834.7134643,0.3144884068689711
1222,SSP2,0.6,Africa,2072,projections,1582968268.873538,0.3310282552244851
1223,SSP2,0.8,Africa,2072,projections,1820086021.79221,0.35431411358214815
1224,SSP2,0.2,Americas,2072,projections,644599046.8501537,0.22895788816184356
1225,SSP2,0.4,Americas,2072,projections,701358399.7911392,0.2545932023777671
1226,SSP2,0.6,Americas,2072,projections,750337961.0171063,0.28739513887893287
1227,SSP2,0.8,Americas,2072,projections,810042255.9828855,0.3324331708327193
1228,SSP2,0.2,Asia,2072,projections,1152389231.0155802,0.512437365040692
1229,SSP2,0.4,Asia,2072,projections,1212286546.374722,0.5975167699816499
1230,SSP2,0.6,Asia,2072,projections,1303953723.8703465,0.6258193269221767
1231,SSP2,0.8,Asia,2072,projections,1342365849.9927046,0.6419560356467546
1232,SSP2,0.2,Europe,2072,projections,559300728.3953533,0.2999599346012689
1233,SSP2,0.4,Europe,2072,projections,568056299.8920196,0.37253764572893233
1234,SSP2,0.6,Europe,2072,projections,543864171.7573278,0.44591428264103095
1235,SSP2,0.8,Europe,2072,projections,542178933.7647175,0.510755596857649
1236,SSP2,0.2,Oceania,2072,projections,37981264.39339103,0.36599971024367317
1237,SSP2,0.4,Oceania,2072,projections,37937249.08857046,0.4136729351603768
1238,SSP2,0.6,Oceania,2072,projections,38582374.0627697,0.4256907165043666
1239,SSP2,0.8,Oceania,2072,projections,40313481.644182436,0.4382131622625255
1240,SSP2,0.2,Africa,2073,projections,1112967076.3254256,0.29879933360086325
1241,SSP2,0.4,Africa,2073,projections,1325515632.8482242,0.31380150198474854
1242,SSP2,0.6,Africa,2073,projections,1590721351.5270817,0.33071692836957584
1243,SSP2,0.8,Africa,2073,projections,1829651578.2712102,0.3544247565565347
1244,SSP2,0.2,Americas,2073,projections,638736191.667767,0.22845632926941103
1245,SSP2,0.4,Americas,2073,projections,698005217.5537626,0.255015693471128
1246,SSP2,0.6,Americas,2073,projections,746704709.8040497,0.28916797411544704
1247,SSP2,0.8,Americas,2073,projections,806522801.2579178,0.3356699576602643
1248,SSP2,0.2,Asia,2073,projections,1144730068.6282623,0.5087427580164925
1249,SSP2,0.4,Asia,2073,projections,1207002160.6608992,0.596353586226137
1250,SSP2,0.6,Asia,2073,projections,1301745452.4580956,0.6247069921255977
1251,SSP2,0.8,Asia,2073,projections,1338242284.520504,0.6407789214905413
1252,SSP2,0.2,Europe,2073,projections,557797340.7689475,0.29946944964403077
1253,SSP2,0.4,Europe,2073,projections,566188576.7485331,0.37421744058398626
1254,SSP2,0.6,Europe,2073,projections,541472867.3349268,0.4490550105124897
1255,SSP2,0.8,Europe,2073,projections,540630249.727023,0.5133254432340428
1256,SSP2,0.2,Oceania,2073,projections,37296398.62788,0.3689411648502129
1257,SSP2,0.4,Oceania,2073,projections,37239247.921249,0.4181602939339844
1258,SSP2,0.6,Oceania,2073,projections,37896579.97883939,0.43009785499667563
1259,SSP2,0.8,Oceania,2073,projections,39585926.66617547,0.4430543259912526
1260,SSP2,0.2,Africa,2074,projections,1119219943.7770329,0.29779751571717744
1261,SSP2,0.4,Africa,2074,projections,1330349503.0180676,0.3131118092492027
1262,SSP2,0.6,Africa,2074,projections,1598361635.706287,0.33039810443039347
1263,SSP2,0.8,Africa,2074,projections,1839027914.241031,0.3545239047954658
1264,SSP2,0.2,Americas,2074,projections,632968355.1772863,0.22794021485639387
1265,SSP2,0.4,Americas,2074,projections,694208989.3384815,0.25542648032063936
1266,SSP2,0.6,Americas,2074,projections,742929493.9717909,0.29095087924623
1267,SSP2,0.8,Americas,2074,projections,803008849.4136004,0.3389263991437151
1268,SSP2,0.2,Asia,2074,projections,1137111482.8543344,0.5049779705180033
1269,SSP2,0.4,Asia,2074,projections,1201701539.3264315,0.5951546086230248
1270,SSP2,0.6,Asia,2074,projections,1299502727.0290976,0.6235782439596439
1271,SSP2,0.8,Asia,2074,projections,1333995098.4994798,0.6396020597689315
1272,SSP2,0.2,Europe,2074,projections,556349956.8405278,0.2989278654260299
1273,SSP2,0.4,Europe,2074,projections,564349665.0123532,0.3758309619020917
1274,SSP2,0.6,Europe,2074,projections,539105477.3375019,0.45207388445404834
1275,SSP2,0.8,Europe,2074,projections,539094003.7213238,0.5157380077275083
1276,SSP2,0.2,Oceania,2074,projections,36622503.512567915,0.3718295705795139
1277,SSP2,0.4,Oceania,2074,projections,36551275.4739048,0.42265719009633523
1278,SSP2,0.6,Oceania,2074,projections,37220796.3793559,0.4345389788635209
1279,SSP2,0.8,Oceania,2074,projections,38869893.80897553,0.4479490843707101
1280,SSP2,0.2,Africa,2075,projections,1125917196.7521658,0.2968003420743175
1281,SSP2,0.4,Africa,2075,projections,1335207600.1843174,0.31241647663878586
1282,SSP2,0.6,Africa,2075,projections,1605896262.1294854,0.33007049607378075
1283,SSP2,0.8,Africa,2075,projections,1848225739.0323803,0.3546099331778751
1284,SSP2,0.2,Americas,2075,projections,627290391.5074784,0.22741141347655217
1285,SSP2,0.4,Americas,2075,projections,689198097.1342895,0.25582193439269135
1286,SSP2,0.6,Americas,2075,projections,739181123.6431606,0.29274315563372366
1287,SSP2,0.8,Americas,2075,projections,799501703.1684988,0.34220017375049266
1288,SSP2,0.2,Asia,2075,projections,1129528290.515609,0.5011540665327398
1289,SSP2,0.4,Asia,2075,projections,1196386003.6925828,0.5939169333283665
1290,SSP2,0.6,Asia,2075,projections,1297220250.50577,0.6224359709571391
1291,SSP2,0.8,Asia,2075,projections,1329622015.4324617,0.6384270072681264
1292,SSP2,0.2,Europe,2075,projections,554956761.3915255,0.2983415935237493
1293,SSP2,0.4,Europe,2075,projections,562540140.2974511,0.3773711073488924
1294,SSP2,0.6,Europe,2075,projections,536758984.01024216,0.4549734828235049
1295,SSP2,0.8,Europe,2075,projections,537566862.1891468,0.5180030233619484
1296,SSP2,0.2,Oceania,2075,projections,35959484.10225233,0.3746682001847084
1297,SSP2,0.4,Oceania,2075,projections,35873329.3368462,0.42716241186152876
1298,SSP2,0.6,Oceania,2075,projections,36554921.02065099,0.4390141575133545
1299,SSP2,0.8,Oceania,2075,projections,38165213.15242779,0.45289509220486
1300,SSP2,0.2,Africa,2076,projections,1133066771.7841926,0.29580805011571853
1301,SSP2,0.4,Africa,2076,projections,1340097071.6821585,0.3117143096622242
1302,SSP2,0.6,Africa,2076,projections,1613331184.503351,0.32973321054750065
1303,SSP2,0.8,Africa,2076,projections,1857254431.9800677,0.3546816002341859
1304,SSP2,0.2,Americas,2076,projections,621697849.3922141,0.2268716805645436
1305,SSP2,0.4,Americas,2076,projections,684246641.4641755,0.2562008985803819
1306,SSP2,0.6,Americas,2076,projections,735459613.5092088,0.2945441504049053
1307,SSP2,0.8,Americas,2076,projections,796002903.8993477,0.3454889247595545
1308,SSP2,0.2,Asia,2076,projections,1121873522.9922473,0.4972809389589095
1309,SSP2,0.4,Asia,2076,projections,1191053507.9721158,0.5926413644525369
1310,SSP2,0.6,Asia,2076,projections,1294894878.3131824,0.6212826095174395
1311,SSP2,0.8,Asia,2076,projections,1325123069.0099168,0.6372549692315054
1312,SSP2,0.2,Europe,2076,projections,553616440.9641644,0.2977167764306056
1313,SSP2,0.4,Europe,2076,projections,560758988.0313803,0.3788373366842861
1314,SSP2,0.6,Europe,2076,projections,534430640.1369458,0.4577567733809038
1315,SSP2,0.8,Europe,2076,projections,536045866.9106348,0.5201299287921224
1316,SSP2,0.2,Oceania,2076,projections,35307277.890745826,0.3774605130915703
1317,SSP2,0.4,Oceania,2076,projections,35205343.99682876,0.4316764025390497
1318,SSP2,0.6,Oceania,2076,projections,35898869.23354456,0.44352316153652066
1319,SSP2,0.8,Oceania,2076,projections,37471728.25419433,0.457889812473862
1320,SSP2,0.2,Africa,2077,projections,1140674218.0490422,0.29482166631149404
1321,SSP2,0.4,Africa,2077,projections,1345015653.7456312,0.3110061219660391
1322,SSP2,0.6,Africa,2077,projections,1620668530.1330476,0.3293866787953183
1323,SSP2,0.8,Africa,2077,projections,1866118128.2650044,0.35473918764937984
1324,SSP2,0.2,Americas,2077,projections,616189366.4014227,0.22632206126762053
1325,SSP2,0.4,Americas,2077,projections,679354642.0328051,0.2565636212203674
1326,SSP2,0.6,Americas,2077,projections,731630063.8951485,0.2963530441621035
1327,SSP2,0.8,Americas,2077,projections,792515053.2402177,0.3487904034867828
1328,SSP2,0.2,Asia,2077,projections,1114018996.9465055,0.4933637614000028
1329,SSP2,0.4,Asia,2077,projections,1185706675.0573547,0.591329812445331
1330,SSP2,0.6,Asia,2077,projections,1292532381.0571885,0.6201193716265652
1331,SSP2,0.8,Asia,2077,projections,1320507006.6402006,0.6360860977871733
1332,SSP2,0.2,Europe,2077,projections,552329981.3015457,0.29705763533438956
1333,SSP2,0.4,Europe,2077,projections,559005156.3543577,0.3802327348477955
1334,SSP2,0.6,Europe,2077,projections,532118780.74214363,0.4604266807904027
1335,SSP2,0.8,Europe,2077,projections,534529014.9582497,0.5221278527994585
1336,SSP2,0.2,Oceania,2077,projections,34665951.89414919,0.3802086544232664
1337,SSP2,0.4,Oceania,2077,projections,34547285.62458989,0.4362003241480278
1338,SSP2,0.6,Oceania,2077,projections,35252631.650763236,0.4480654813356744
1339,SSP2,0.8,Oceania,2077,projections,36789357.390276454,0.4629304423090396
1340,SSP2,0.2,Africa,2078,projections,1148740798.347869,0.2938427447021773
1341,SSP2,0.4,Africa,2078,projections,1349959982.009163,0.31029301759238437
1342,SSP2,0.6,Africa,2078,projections,1627909869.6807933,0.32903161011583015
1343,SSP2,0.8,Africa,2078,projections,1874819676.399415,0.35478335071504896
1344,SSP2,0.2,Americas,2078,projections,610763453.5605711,0.2257639973481054
1345,SSP2,0.4,Americas,2078,projections,674522603.2055197,0.25691036282093704
1346,SSP2,0.6,Americas,2078,projections,727803521.6574503,0.2981688906985176
1347,SSP2,0.8,Americas,2078,projections,789040958.79435,0.35210241439285794
1348,SSP2,0.2,Asia,2078,projections,1106209414.4390197,0.48940928887509483
1349,SSP2,0.4,Asia,2078,projections,1180350276.4884467,0.5899836118901666
1350,SSP2,0.6,Asia,2078,projections,1290141248.657666,0.6189469754254097
1351,SSP2,0.8,Asia,2078,projections,1315784757.7471871,0.6349201926577547
1352,SSP2,0.2,Europe,2078,projections,551097844.3194485,0.2963696677691744
1353,SSP2,0.4,Europe,2078,projections,557277916.2143489,0.3815603972188823
1354,SSP2,0.6,Europe,2078,projections,529822126.6764973,0.462986166289447
1355,SSP2,0.8,Europe,2078,projections,533014629.5047046,0.5240055734307296
1356,SSP2,0.2,Oceania,2078,projections,34035555.7955401,0.3829168067676865
1357,SSP2,0.4,Oceania,2078,projections,33899130.92575095,0.4407350598448064
1358,SSP2,0.6,Oceania,2078,projections,34616209.572063915,0.45264038376795135
1359,SSP2,0.8,Oceania,2078,projections,36118027.91895742,0.46801403565166316
1360,SSP2,0.2,Africa,2079,projections,1157265636.16418,0.2928729205445925
1361,SSP2,0.4,Africa,2079,projections,1354927779.7898686,0.30957593883499107
1362,SSP2,0.6,Africa,2079,projections,1632969016.8162467,0.328667621037662
1363,SSP2,0.8,Africa,2079,projections,1883361937.8990943,0.3548147368966677
1364,SSP2,0.2,Americas,2079,projections,605418311.2316431,0.22519911955803767
1365,SSP2,0.4,Americas,2079,projections,669751418.7285527,0.25724112833929935
1366,SSP2,0.6,Americas,2079,projections,724012420.8409823,0.2999883415150504
1367,SSP2,0.8,Americas,2079,projections,785583362.4968839,0.3554227909841927
1368,SSP2,0.2,Asia,2079,projections,1098450947.437973,0.48542488039095627
1369,SSP2,0.4,Asia,2079,projections,1174989908.6163414,0.5886033561062798
1370,SSP2,0.6,Asia,2079,projections,1287739326.2878141,0.6177651498962256
1371,SSP2,0.8,Asia,2079,projections,1310967112.5524993,0.633756947420372
1372,SSP2,0.2,Europe,2079,projections,549920111.9111016,0.2956589637657434
1373,SSP2,0.4,Europe,2079,projections,555277195.5787615,0.38282277031898354
1374,SSP2,0.6,Europe,2079,projections,527541345.3616045,0.46543482386303936
1375,SSP2,0.8,Europe,2079,projections,531501145.25244254,0.5257714824179719
1376,SSP2,0.2,Oceania,2079,projections,33416114.9345338,0.3855904079441861
1377,SSP2,0.4,Oceania,2079,projections,33260854.241045,0.44528107893468355
1378,SSP2,0.6,Oceania,2079,projections,33989649.0297328,0.45724652138000554
1379,SSP2,0.8,Oceania,2079,projections,35457655.956357256,0.4731375562809884
1380,SSP2,0.2,Africa,2080,projections,1166246803.0080507,0.2919137693257033
1381,SSP2,0.4,Africa,2080,projections,1359920247.1542249,0.3088554005098959
1382,SSP2,0.6,Africa,2080,projections,1637163087.7131145,0.3282922977721434
1383,SSP2,0.8,Africa,2080,projections,1889124245.870868,0.35483224869952085
1384,SSP2,0.2,Americas,2080,projections,600152171.4767517,0.22462902367576576
1385,SSP2,0.4,Americas,2080,projections,665043197.2711588,0.2575550474176707
1386,SSP2,0.6,Americas,2080,projections,719623064.5773883,0.3018033515644287
1387,SSP2,0.8,Americas,2080,projections,782149775.491242,0.3587459181186634
1388,SSP2,0.2,Asia,2080,projections,1090749774.7145848,0.48141736936033647
1389,SSP2,0.4,Asia,2080,projections,1169633162.9712558,0.5871880352513726
1390,SSP2,0.6,Asia,2080,projections,1285362665.8748345,0.6165720787035213
1391,SSP2,0.8,Asia,2080,projections,1306074090.4251244,0.632594946181192
1392,SSP2,0.2,Europe,2080,projections,548796907.8713241,0.2949315255978941
1393,SSP2,0.4,Europe,2080,projections,553072596.3443034,0.38402022923149587
1394,SSP2,0.6,Europe,2080,projections,525280528.5450793,0.46776611805724605
1395,SSP2,0.8,Europe,2080,projections,529988550.93767524,0.5274308393552879
1396,SSP2,0.2,Oceania,2080,projections,32807646.009491522,0.38823540338369944
1397,SSP2,0.4,Oceania,2080,projections,32632443.759424027,0.4498381411792615
1398,SSP2,0.6,Oceania,2080,projections,33373087.248928774,0.46188156639786226
1399,SSP2,0.8,Oceania,2080,projections,34808332.68714047,0.47829619439330373
1400,SSP2,0.2,Africa,2081,projections,1175683425.0409775,0.29096672933958484
1401,SSP2,0.4,Africa,2081,projections,1364936251.2016573,0.30813227530714443
1402,SSP2,0.6,Africa,2081,projections,1641204403.8455207,0.32790472405068205
1403,SSP2,0.8,Africa,2081,projections,1893628049.0677836,0.3548304601557577
1404,SSP2,0.2,Americas,2081,projections,594962867.7933674,0.22405531562023798
1405,SSP2,0.4,Americas,2081,projections,660398239.1490628,0.25785230790059865
1406,SSP2,0.6,Americas,2081,projections,714515321.8704377,0.3036091787118675
1407,SSP2,0.8,Americas,2081,projections,778058695.6635513,0.3620575862483683
1408,SSP2,0.2,Asia,2081,projections,1083111621.4347384,0.47739362334691793
1409,SSP2,0.4,Asia,2081,projections,1164285325.0415835,0.5857383669850182
1410,SSP2,0.6,Asia,2081,projections,1283034915.7699854,0.6153675994863539
1411,SSP2,0.8,Asia,2081,projections,1301147318.3674068,0.6314306776387381
1412,SSP2,0.2,Europe,2081,projections,547728410.1924983,0.29419293166398996
1413,SSP2,0.4,Europe,2081,projections,550874409.1436094,0.38515510936784597
1414,SSP2,0.6,Europe,2081,projections,523041001.40923834,0.4699790171289726
1415,SSP2,0.8,Europe,2081,projections,528480560.3538344,0.5289817406123891
1416,SSP2,0.2,Oceania,2081,projections,32210124.972773597,0.3908581696326348
1417,SSP2,0.4,Oceania,2081,projections,32013817.186951473,0.45440650561671536
1418,SSP2,0.6,Oceania,2081,projections,32766529.87116934,0.4665437959258501
1419,SSP2,0.8,Oceania,2081,projections,34170508.29116443,0.48348090416441425
1420,SSP2,0.2,Africa,2082,projections,1185435068.8910942,0.2900328215681912
1421,SSP2,0.4,Africa,2082,projections,1369978873.9439106,0.307407113022638
1422,SSP2,0.6,Africa,2082,projections,1645095250.1303518,0.32750517375235905
1423,SSP2,0.8,Africa,2082,projections,1898242991.3799644,0.3548091708660516
1424,SSP2,0.2,Americas,2082,projections,589847792.697365,0.22347963468772497
1425,SSP2,0.4,Americas,2082,projections,655816299.2359446,0.2581334094439664
1426,SSP2,0.6,Americas,2082,projections,709465775.5147569,0.3054046745994553
1427,SSP2,0.8,Americas,2082,projections,773999444.0134077,0.36535474116912076
1428,SSP2,0.2,Asia,2082,projections,1075540755.1794212,0.4733613751001107
1429,SSP2,0.4,Asia,2082,projections,1158949620.1559396,0.5842569191007743
1430,SSP2,0.6,Asia,2082,projections,1280764776.455173,0.6141544619735225
1431,SSP2,0.8,Asia,2082,projections,1296195588.4239361,0.6302656446113581
1432,SSP2,0.2,Europe,2082,projections,546715188.2436651,0.29344699766363747
1433,SSP2,0.4,Europe,2082,projections,548682572.6739796,0.38622811386044076
1434,SSP2,0.6,Europe,2082,projections,520822192.4907299,0.4720756331162986
1435,SSP2,0.8,Europe,2082,projections,526977114.81705177,0.5304287693972068
1436,SSP2,0.2,Oceania,2082,projections,31623408.3518696,0.3934648315203951
1437,SSP2,0.4,Oceania,2082,projections,31404755.40630766,0.4589866346198018
1438,SSP2,0.6,Oceania,2082,projections,32169762.511094708,0.471232343055643
1439,SSP2,0.8,Oceania,2082,projections,33543840.523864154,0.4886884900823355
1440,SSP2,0.2,Africa,2083,projections,1195577009.8216643,0.28911279310605287
1441,SSP2,0.4,Africa,2083,projections,1375053125.9536338,0.3066803606823234
1442,SSP2,0.6,Africa,2083,projections,1648837376.106696,0.3270941326880718
